age,gender,marital_status,education_level,annual_income,monthly_income,employment_status,debt_to_income_ratio,credit_score,loan_amount,loan_purpose,interest_rate,loan_term,installment,grade_subgrade,num_of_open_accounts,total_credit_limit,current_balance,delinquency_history,public_records,num_of_delinquencies,loan_paid_back
70,2,1,1,26839.94,-0.5828727963653483,0,-1.3137599557197104,658,33869.0,7,1.7355506033721186,36,2.7159241226139823,15,-0.45079616820856266,-0.3104110974090758,-0.19178862027531787,2,0,0.31314676302919364,1
29,0,0,1,40020.77,-0.12309663828298502,0,-0.9901252285875619,655,23131.95,3,0.7161733292544753,60,0.3073908084754327,19,-0.005257357960922172,-0.0012770354771189014,-0.9500955245402408,1,0,-0.9128364532933809,1
46,1,0,0,61428.94,0.6236712618827993,3,1.1135004977714034,580,2855.15,4,-0.008444251142403415,36,-1.3119292596571783,20,-0.005257357960922172,-0.2653168895406247,0.4627984714950754,3,0,0.9261383711904809,0
73,1,0,2,23364.87,-0.7040914577082756,0,-0.7521585174609821,785,19723.17,2,-0.45467767635856116,60,-0.08716119265382218,7,-0.8963349784562031,-0.9537142527877749,-0.9628229184513604,2,0,0.31314676302919364,1
22,0,1,4,106317.95,2.1895012540046133,0,-0.6760091699004765,648,9020.84,1,0.6588589443643265,36,-0.5362986529148495,17,0.4402814522867183,1.2892361219502038,-0.8745660895870769,1,0,0.31314676302919364,1
40,1,0,4,21245.26,-0.7780265112425871,1,1.7226952782554479,652,17952.71,2,0.33953594283349875,36,0.5508222923286002,18,1.3313590727819993,-0.5662023758555875,-0.45796320296745124,6,0,2.7651131956743424,1
48,0,1,1,21576.38,-0.766477690957179,0,-0.28574376365288573,587,22296.51,5,1.0887168310404414,36,1.1577805530413299,20,-0.45079616820856266,-0.8995343980256125,-0.4073104249817309,2,0,0.31314676302919364,1
67,0,0,1,67313.56,0.8289380430193883,0,-0.7616771859060453,605,5207.8,6,0.12665394181294692,60,-1.2304698386579958,21,0.8858202625343587,1.067096712648883,2.443971793295034,2,0,-0.29984484513209364,1
27,0,0,0,31299.21,-0.4273216145509026,4,0.4186377012817906,707,13459.01,1,0.37638090454859424,36,-0.00023958428321470878,14,0.4402814522867183,0.06645572497461699,0.517631270010005,1,0,-0.9128364532933809,1
64,0,0,1,40464.81,-0.10760472676566131,3,-0.11440773164174813,791,22931.8,7,-1.5354632200013631,36,0.9827356550784013,7,0.8858202625343587,0.04847318860110423,0.18041919465743475,0,1,-1.5258280614546682,1
28,1,0,1,27080.78,-0.5744717516705985,0,-0.7902331912412348,708,41679.04,2,-0.5324614844237626,60,1.6483213935777572,11,-1.3418737887038437,-0.44688980149015095,0.07695214635058335,1,0,-0.29984484513209364,1
67,0,0,2,29019.47,-0.5068448069329924,1,1.3514672088979836,682,12183.94,0,-0.6184330617589852,36,-0.20893155645412015,11,-0.8963349784562031,-0.08707375706915209,0.313218540984737,3,0,0.9261383711904809,1
55,0,0,0,44794.43,0.04342152763721242,0,-0.8283078650214877,733,2044.83,2,-0.8026578703344633,36,-1.4173494759256777,14,-0.45079616820856266,-0.04503328638226895,-0.5971157144091599,1,0,-0.9128364532933809,1
34,0,0,1,77862.02,1.1968929173827536,0,-1.190017265933889,662,6954.56,1,0.2535643654982755,36,-0.8056209049085709,18,-0.45079616820856266,0.1811610146194935,0.6224289156097935,2,0,-0.29984484513209364,1
37,1,1,1,39502.26,-0.14117960444208735,0,1.084944492436214,667,27060.87,6,0.9495247534500805,36,1.7433270392580735,16,0.8858202625343587,0.222817493508472,-0.9266848102286398,4,1,2.1521215875130553,1
56,1,0,0,46969.67,0.11929882568490904,0,-1.3708719663900897,732,17320.78,7,-0.42602048391348674,36,0.41656172673897746,12,-0.8963349784562031,-0.449662561540883,-0.6054273538146188,1,0,-0.9128364532933809,1
70,1,1,0,65446.1,0.7637975061286588,0,-1.142423923708573,665,15303.67,0,-0.22132625216295596,36,0.18809663628351403,19,-0.8963349784562031,0.37029563492984274,0.2924605061533965,3,0,0.31314676302919364,1
60,1,0,1,27471.78,-0.560829995487146,1,-0.9710878916974356,798,30714.91,3,-2.419742301163656,36,1.7683438574191994,7,0.4402814522867183,-0.18542870680197004,-0.33861413820149006,3,0,0.31314676302919364,1
24,0,1,1,20180.13,-0.8151803093046689,0,1.684620604475195,646,10419.48,1,-0.8067517549694738,60,-0.8449486539828297,17,1.3313590727819993,-0.6452806289064533,-0.3941138039349747,3,0,0.31314676302919364,1
22,0,0,1,19642.89,-0.8339204573357571,0,-0.8759012072468035,645,20987.63,1,1.0068391383402286,60,0.15339353918372822,18,1.7768978830296398,-0.7671349513895853,-0.5617273836438605,3,0,0.9261383711904809,1
26,1,0,1,21341.14,-0.7746819996775125,0,0.7327537599688759,594,9605.16,7,0.7980510219546874,36,-0.4577523985137601,20,1.7768978830296398,-0.6439843096079854,-0.04622602696062973,2,0,-0.29984484513209364,1
74,0,3,0,19411.96,-0.8419782605432276,0,-0.5617851485597183,686,11636.29,7,0.2208132884181905,36,-0.23263744964610397,13,0.4402814522867183,-0.5984681734025596,-0.48417404253545826,0,0,-0.9128364532933809,1
62,0,0,0,70252.63,0.9314626009209845,0,1.1039818293263404,816,14260.74,4,-1.8752556447072442,36,-0.036144362604714105,2,-0.005257357960922172,1.2307154635224127,-0.6064437885267713,2,0,0.31314676302919364,1
24,1,1,0,11724.35,-1.1101377654160465,0,0.9040897919800136,796,4185.81,3,-2.157733684522977,36,-1.1876098750835486,9,-0.45079616820856266,-1.123313406039913,-0.906741088392,2,0,-0.29984484513209364,1
74,0,1,0,51764.58,0.2865578909130143,0,0.21874566393546363,714,3953.41,2,0.12256005717793567,60,-1.3337780091428777,13,0.4402814522867183,0.35766893596244365,-0.944046214247192,2,0,0.31314676302919364,1
49,0,0,2,17412.33,-0.9117274422814505,0,-0.4856358009992127,692,12889.65,1,1.166500639105643,36,-0.026312425336149418,14,-1.3418737887038437,-1.0505434134248228,-0.9882360270724401,2,0,-0.29984484513209364,1
38,0,2,0,106377.8,2.191590004030861,0,-0.3999677849936439,575,10809.07,1,0.02021294130267028,36,-0.3433377803736477,25,-0.45079616820856266,1.3963029048746767,0.8905740730062189,3,0,0.31314676302919364,1
46,0,1,0,46235.93,0.09370221965182769,0,0.5994924017379911,723,23461.16,4,-1.9694149913124885,36,1.0018897254608645,11,0.4402814522867183,-0.42569160368294184,-0.8185048750465698,1,0,-0.9128364532933809,1
64,1,1,0,21467.5,-0.7702742766762313,0,-0.7711958543511085,632,4489.55,7,1.6495790260368952,36,-1.0809151484283832,18,-0.45079616820856266,-0.6719278091181433,-0.362343944891862,6,2,2.1521215875130553,1
54,1,3,1,26239.21,-0.6038272705765674,1,-1.0662745761480674,731,22433.03,3,-1.1465441796753548,36,0.9614331243298443,12,-0.8963349784562031,-0.9005978548281625,-0.6560931285404857,2,0,0.31314676302919364,1
30,1,1,1,34533.91,-0.3144872544155405,0,0.7137164230787496,746,15912.88,2,0.7571121756045813,36,0.3283656079817041,6,1.3313590727819993,-0.5686340154818358,-0.46868506542491895,2,0,0.31314676302919364,1
56,1,0,0,53177.17,0.33582978782477235,0,2.2462220427339235,850,10942.58,3,-0.5365553690587732,36,-0.3529148155648793,2,-0.005257357960922172,-0.4561463170232511,-0.1533778751807607,3,0,0.9261383711904809,1
34,0,1,0,44424.93,0.030533228377055882,0,-0.30478110054301216,661,17284.88,2,1.0846229464054309,36,0.5243124762859518,19,-0.005257357960922172,0.5565828558199072,0.9717467821637147,0,0,-1.5258280614546682,1
51,0,0,4,36023.0,-0.26254477129787795,0,-0.4190051218837703,724,17092.49,1,-0.9623193710998768,60,-0.33514449931651047,14,-1.7874125989514842,-0.12407637873838699,0.8074446822114844,2,0,-0.29984484513209364,1
68,0,0,3,23762.57,-0.6902194785760383,4,0.01885362658913642,726,8737.08,3,-0.5078981766136987,36,-0.6151362239757482,12,-1.3418737887038437,-0.807539832916398,-0.13968155188354156,0,0,-1.5258280614546682,1
35,0,1,2,30518.71,-0.4545465247126624,0,-0.342855774323265,662,15806.45,7,0.7857693680496557,60,-0.3102733394852892,18,-1.7874125989514842,-0.3007795344653318,-0.6729256996841084,3,0,0.31314676302919364,1
28,2,2,0,81238.7,1.3146791638528887,4,-0.5808224854498446,726,12676.02,0,0.1634989035280424,36,-0.1082816504899983,14,2.22243669327728,1.460222580509149,-0.17753836694978276,3,0,0.31314676302919364,1
34,1,0,1,130197.44,3.022472997939045,3,-1.0853119130381939,693,18042.75,7,-0.3564244451183063,36,0.5083993037438673,11,-0.8963349784562031,3.60093860886046,2.3209500290290332,1,0,-0.29984484513209364,1
43,0,1,1,70374.16,0.9356987031786261,4,-0.5522664801146551,722,26516.78,1,0.17168667279806346,36,1.5859796283785617,14,1.3313590727819993,1.0559458375794546,0.860631824525786,2,0,0.31314676302919364,1
60,0,0,0,20462.01,-0.805347696455657,0,1.1230191662164666,624,6709.69,3,1.0641535232303774,36,-0.8121755297542806,19,-0.005257357960922172,-0.9840221548061544,-0.8489974682476918,2,0,0.31314676302919364,1
41,0,0,1,85786.02,1.4733027755656631,0,-0.7140838436807294,580,10023.24,1,0.9699941766251331,36,-0.39799606867037235,20,-0.005257357960922172,0.49216044393596964,1.1853110089059822,7,0,2.7651131956743424,0
36,0,1,1,29780.08,-0.4803147514893833,3,0.9040897919800136,658,15067.38,1,0.024306825937681537,36,0.1753151178343799,17,-1.3418737887038437,-0.620124693950079,0.016994598746824748,5,0,1.539129979351768,0
65,0,2,1,36385.73,-0.24989506673009854,4,0.5899737332929279,667,24986.54,5,1.625015718226832,60,0.57143294601011,19,-0.005257357960922172,-0.01098601363473774,-0.08689237871579686,1,0,-0.9128364532933809,1
38,1,0,1,17028.66,-0.9251096744135456,1,-0.4665984641090863,663,5745.56,0,-1.3266751036158217,60,-1.2231869221627627,19,-1.7874125989514842,-1.0659283763670493,-0.8960425304341055,0,0,-1.5258280614546682,1
67,1,0,1,38876.87,-0.16299636824330088,0,1.9511433209369646,615,20487.12,5,-0.2581712138780514,60,-0.008287207010447247,15,0.4402814522867183,0.33156335382072954,-0.23876645794373194,6,0,2.1521215875130553,1
73,1,0,2,22673.3,-0.7282146368691338,3,-0.6093784907850341,736,500.0,6,0.581075136299125,36,-1.5970554404455553,12,1.3313590727819993,-0.44072002484333855,-0.9609711070622007,2,0,-0.29984484513209364,1
44,0,1,2,82896.06,1.372490239228667,0,-0.9520505548073092,677,22705.0,1,0.20443774987814842,60,0.21784735016654164,12,-1.3418737887038437,0.8892576197398643,0.02386135917874757,1,0,-0.29984484513209364,1
46,0,0,1,167130.23,4.310771318236597,3,0.8564964497546975,804,26375.58,7,-1.2488912955506204,60,0.35094264911692696,1,-0.005257357960922172,4.148508445255087,-0.5474856454239386,3,0,0.9261383711904809,0
45,1,0,1,36280.64,-0.253557704551676,0,-1.3042412872746472,653,13374.14,2,0.47463413578884905,36,-0.005046309170068552,15,-0.45079616820856266,-0.12050417552286105,0.44069818712101155,1,0,-0.29984484513209364,1
65,1,1,2,48353.84,0.1675828568527901,0,-0.36189311121339107,754,11531.97,1,-1.187483026025461,36,-0.3139876268978582,8,-0.45079616820856266,0.20501106903584554,-0.20328177203596662,1,0,-0.9128364532933809,1
61,1,0,4,30193.1,-0.46590698076724657,1,-0.0001837103009899826,776,13049.15,7,-0.2950161755931469,36,-0.08810797179820244,6,-0.005257357960922172,-0.8448484143153688,-0.5888668178871673,0,0,-0.9128364532933809,1
49,1,0,1,39025.81,-0.1578017013443549,1,-0.7236025121257924,638,21653.22,7,0.4132258662636897,60,0.1514999808949677,18,-0.005257357960922172,-0.09687002010934664,-0.11812085630728697,2,0,-0.29984484513209364,1
35,1,1,1,25469.37,-0.6306796381484753,0,0.342488353721285,713,902.21,1,0.2617521347682965,36,-1.5483691436749218,13,2.6679755035249206,-0.07678925385539678,0.5728409739891852,4,0,1.539129979351768,1
65,1,2,2,43773.89,0.007820688011479664,0,0.12355897948483163,713,25948.79,5,-0.6798413312841446,60,0.3830967254433814,12,0.8858202625343587,-0.07759208971880692,0.42879227681984605,2,0,-0.29984484513209364,1
21,0,2,1,46216.07,0.09301155080547324,0,-1.1804985974888258,580,9054.32,1,1.1910639469157067,36,-0.5111725910062952,23,0.4402814522867183,-0.16889454431035242,-0.9664839657016135,4,0,1.539129979351768,1
45,1,0,2,43446.12,-0.003610927863638064,1,-0.5998598223399709,738,32992.76,1,-0.2581712138780514,36,2.3180948090618725,14,-1.3418737887038437,-0.19705178383331995,-0.13622083369692697,2,0,0.9261383711904809,1
27,0,2,2,56839.29,0.46357422329780157,0,-1.1043492499283203,702,11700.41,1,-0.3564244451183063,36,-0.2535394199874231,10,-0.8963349784562031,0.8273343930273487,-0.8360737787440137,2,1,2.7651131956743424,1
29,0,1,2,29184.08,-0.5011017908287588,1,-1.589801340626543,631,6996.65,5,1.2811294088859397,36,-0.7693155661798335,16,-0.45079616820856266,-0.7535086400390469,-0.41877354979100645,0,0,-1.5258280614546682,1
44,1,0,1,182390.52,4.843084448673378,4,-1.0281999023678146,651,16438.26,1,0.5360424053140085,60,-0.27531534030817023,19,1.3313590727819993,4.4026317496911025,2.879514067452387,2,0,0.31314676302919364,1
21,0,1,0,24550.59,-0.6627308584911249,2,2.769748807212399,680,17972.01,4,-0.33595502194325294,36,0.5014441184909199,12,-0.005257357960922172,-0.34075045899644035,-0.5857045765604706,2,0,-0.29984484513209364,0
64,0,0,1,24397.07,-0.6680845885183222,0,-0.4951544694442759,725,12732.53,0,-0.3482366758482845,36,-0.12911079166636497,12,-1.7874125989514842,-0.663950957817578,-0.7696057606537299,1,0,-0.29984484513209364,1
28,0,1,0,8026.57,-1.2391254048125142,0,0.9897578079855824,671,500.0,1,-0.09850971311263722,60,-1.618503629524017,11,-0.8963349784562031,-1.126712273198875,-0.9024131739231919,3,0,0.31314676302919364,1
44,0,1,1,57257.11,0.4781494288917821,0,-0.7902331912412348,591,11414.78,2,1.0232146768802715,36,-0.22025649160420774,23,-0.8963349784562031,0.743888503149073,1.1709962200431674,1,0,0.31314676302919364,1
31,0,1,2,6528.04,-1.2913985718020677,0,1.1801311768868459,703,28674.36,1,1.6782362184819697,60,0.907903688089881,13,-0.8963349784562031,-1.1659201489685254,-0.8219772454829708,0,0,-1.5258280614546682,1
71,0,0,1,29583.92,-0.487154466004192,1,-1.3423159610549,661,35661.52,5,0.15121724962301009,36,2.7019773375256113,19,0.8858202625343587,0.037352230964925785,0.9935817537734072,4,0,1.539129979351768,1
37,0,1,0,23126.73,-0.7123962273517153,0,0.5994924017379911,685,40266.07,1,1.5103869484465344,36,3.5023698603517324,13,-0.005257357960922172,-0.8002575595506769,-0.7560465753732296,5,0,2.1521215875130553,0
28,0,0,1,15318.03,-0.9847834627385836,0,-0.8759012072468035,697,14930.8,5,1.1910639469157067,36,0.23386976645605445,14,0.4402814522867183,-1.0126630080954786,-0.697502535301274,0,0,-1.5258280614546682,0
55,2,2,0,37737.86,-0.20272866333177295,0,0.294895011495969,787,24161.05,5,-0.9295682940197918,60,0.21584454813035228,7,-0.005257357960922172,0.20420113934805678,-0.2767572738825189,1,0,-0.9128364532933809,1
55,0,1,2,104853.33,2.138412688733353,0,0.20922699549040044,580,14081.82,0,0.8471776375748151,36,0.10514421740280873,20,-0.45079616820856266,2.0324795425968447,-0.21575102379796812,5,0,1.539129979351768,1
53,0,0,2,56273.32,0.443829466035652,3,0.637567075518244,767,16836.33,0,0.06115178765277701,36,0.3933292231191838,8,-0.005257357960922172,1.1658097462992651,0.17144203252378096,0,0,-0.9128364532933809,0
25,1,0,2,22976.89,-0.7176243812250298,0,-1.2185732712690784,748,20935.37,1,-0.634808600299028,60,-0.00730401328359084,9,-0.005257357960922172,-0.441000076692734,-0.49040441086365233,2,0,-0.29984484513209364,1
